base_mof_id,mof_name,source,cif_path,formula,open_metal_site,has_functional_group,formation_energy_eV_atom_proxy,pore_volume_cm3_g,void_fraction,gravimetric_surface_area_m2_g,volumetric_surface_area_m2_cm3,lcd_A,pld_A,density_g_cm3,nsites,nelements,mean_atomic_number,mean_atomic_radius_A,mean_electronegativity_diff,metal_fraction
finetune_000250,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000250.cif,ErH4(CO2)4,False,False,-0.2729219457086594,0.023600667038622233,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.1185841873950237,34,4,9.411764705882353,0.6088235294117648,0.7877935960643498,0.058823529411764705
finetune_000251,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000251.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000252,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000252.cif,NiH9C11(NO)2,False,False,-0.4316147466124268,0.11050820778470832,0.11439936982589449,2.8987157079593816e+25,3.0007838959891437e+25,2.7487932508246935,1.5118362879535816,1.035211520657062,50,5,5.32,0.552,0.5538736317970011,0.04
finetune_000253,ErH2C5O6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000253.cif,ErH2C5O6,False,False,-0.544140207922475,0.023302793152788225,0.05,5.060604286869507e+24,1.0858364174819955e+25,2.0576297528953065,1.2,2.145665529113509,56,4,10.571428571428571,0.6678571428571427,0.7877935960643498,0.07142857142857142
finetune_000254,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000254.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000255,CoH10C12N2O3F,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000255.cif,CoH10C12N2O3F,False,False,-0.36536647490179824,0.035938430676836795,0.05,1.0685280826021216e+25,1.4866092682377678e+25,1.6361309391365961,1.2,1.3912683180188568,58,6,5.379310344827586,0.5465517241379311,0.7204724530164602,0.034482758620689655
finetune_000256,YH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000256.cif,YH4(CO2)4,False,False,-0.2927306989086387,0.02906006822972668,0.05,1.224155585179548e+25,2.1062503630451072e+25,1.5,1.2,1.7205740745251605,34,4,7.705882352941177,0.6117647058823531,0.7949017234853627,0.058823529411764705
finetune_000257,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000257.cif,Fe2C4Cl2O9,False,False,-0.19457082168212675,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941
finetune_000258,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000258.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000259,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000259.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000260,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000260.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000261,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000261.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000262,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000262.cif,Fe2C4Cl2O9,False,False,-0.19457082168212675,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941
finetune_000263,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000263.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000264,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000264.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000265,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000265.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000266,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000266.cif,NiH9C11(NO)2,False,False,-0.4316147466124268,0.11050820778470832,0.11439936982589449,2.8987157079593816e+25,3.0007838959891437e+25,2.7487932508246935,1.5118362879535816,1.035211520657062,50,5,5.32,0.552,0.5538736317970011,0.04
finetune_000267,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000267.cif,ErH4(CO2)4,False,False,-0.2729219457086594,0.023600667038622233,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.1185841873950237,34,4,9.411764705882353,0.6088235294117648,0.7877935960643498,0.058823529411764705
finetune_000268,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000268.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000269,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000269.cif,CuHC4O3,False,False,-0.20597854636990207,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000270,LiC6N4F3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000270.cif,LiC6N4F3,False,False,-0.45334514620200034,0.039745277462582225,0.05,8.573472372599009e+24,1.0785523362706945e+25,1.954323412334816,1.2,1.258011094451963,56,4,6.714285714285714,0.6964285714285714,1.0861946188413936,0.07142857142857142
finetune_000271,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000271.cif,Fe2C4Cl2O9,False,False,-0.19457082168212675,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941
finetune_000272,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000272.cif,Fe2C4Cl2O9,False,False,-0.19457082168212675,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941
finetune_000273,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000273.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000274,NdC4NO4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000274.cif,NdC4NO4,False,False,-0.5120882148416853,0.07867591162492978,0.14166960992378708,1.725828694115664e+25,3.1076535732592883e+25,3.1451168138769607,1.7298142476323286,1.8006732556105103,40,4,12.3,0.77,0.868918149194733,0.1
finetune_000275,PrH4(C3O4)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000275.cif,PrH4(C3O4)2,False,False,-0.2932541461957817,0.026923411635638637,0.05,6.362688521709699e+24,1.1816274638254576e+25,2.2767644146902857,1.2522204280796572,1.8571197690940024,57,4,8.578947368421053,0.6236842105263158,0.8272544953035915,0.05263157894736842
finetune_000276,MgPHCO6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000276.cif,MgPHCO6,False,False,-0.3514950327118205,0.09183493617924217,0.13499857555114858,2.705562218012952e+25,3.977212384444526e+25,1.9888527039069894,1.2,1.4700132778190231,40,5,8.2,0.7050000000000001,0.6865974075103983,0.1
finetune_000277,AlP2C8N3O7,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000277.cif,AlP2C8N3O7,False,False,-0.3203434239135617,0.03285796455921925,0.05,9.71204462315858e+24,1.4778828745850578e+25,1.5462410064411045,1.2,1.5217010752411642,42,5,8.0,0.7142857142857143,0.6393934625877871,0.047619047619047616
finetune_000278,UH2(C5O4)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000278.cif,UH2(C5O4)2,False,False,-0.19490305754780538,0.14746093976688085,0.2330971396495256,3.1446031398414465e+25,4.970794288906241e+25,4.551368288254971,2.5032525585402343,1.5807381942501246,42,4,10.380952380952381,0.6690476190476191,0.7389646473275971,0.047619047619047616
finetune_000279,EuHC6N2O5,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000279.cif,EuHC6N2O5,False,False,-0.27288817714981606,0.026663069368171966,0.05,6.59103069616188e+24,1.235984988290522e+25,2.179271850871295,1.2,1.8752529691756201,45,5,10.266666666666667,0.7066666666666668,0.768988946604566,0.06666666666666667
finetune_000280,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000280.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000281,CuH2C8N4(OF)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000281.cif,CuH2C8N4(OF)2,False,False,-0.4599689216924911,0.0621677291567671,0.08354699797293963,1.9125639375524242e+25,2.57028811541231e+25,2.076788150348894,1.2,1.3438965699110685,38,6,7.421052631578948,0.6447368421052632,0.7160171475289928,0.05263157894736842
finetune_000282,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000282.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000283,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000283.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000284,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000284.cif,CuH8(C2N)4,False,False,-0.3595788678012127,0.05556521108350604,0.06374764214332951,3.752883638938055e+25,4.305526399621553e+25,1.7305181678393637,1.2,1.1472581656807983,21,4,5.380952380952381,0.55,0.4242861652234256,0.047619047619047616
finetune_000285,MgPHCO6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000285.cif,MgPHCO6,False,False,-0.3514950327118205,0.09183493617924217,0.13499857555114858,2.705562218012952e+25,3.977212384444526e+25,1.9888527039069894,1.2,1.4700132778190231,40,5,8.2,0.7050000000000001,0.6865974075103983,0.1
finetune_000286,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000286.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000287,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000287.cif,Ho(CO2)4,False,False,-0.4785943460144064,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000288,TbH8C8(NO3)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000288.cif,TbH8C8(NO3)2,False,False,-0.4850084406581334,0.02481166212658632,0.05,8.506364654357456e+24,1.714186782602257e+25,1.6927034589673409,1.2,2.015181399170503,50,5,7.32,0.5700000000000001,0.8027353237524806,0.04
finetune_000289,TbH8C8(NO3)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000289.cif,TbH8C8(NO3)2,False,False,-0.4850084406581334,0.02481166212658632,0.05,8.506364654357456e+24,1.714186782602257e+25,1.6927034589673409,1.2,2.015181399170503,50,5,7.32,0.5700000000000001,0.8027353237524806,0.04
finetune_000290,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000290.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000291,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000291.cif,CuH8(C2N)4,False,False,-0.3595788678012127,0.05556521108350604,0.06374764214332951,3.752883638938055e+25,4.305526399621553e+25,1.7305181678393637,1.2,1.1472581656807983,21,4,5.380952380952381,0.55,0.4242861652234256,0.047619047619047616
finetune_000292,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000292.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000293,MnHC3N3Cl,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000293.cif,MnHC3N3Cl,False,False,-0.3158415251168576,0.24213078848637803,0.28296294032432157,3.665584283877443e+25,4.283736543611582e+25,4.435337482107187,2.4394356151589527,1.168636760707698,54,5,9.11111111111111,0.7444444444444445,0.586890108964191,0.1111111111111111
finetune_000294,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000294.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000295,CoPC3NO3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000295.cif,CoPC3NO3,False,False,-0.339007787587708,0.18989651439432215,0.24830970135903974,2.900170840812462e+25,3.7922789560895155e+25,3.13185845514548,1.722522150330014,1.3076053668021625,54,5,10.11111111111111,0.7666666666666667,0.5632406235349152,0.1111111111111111
finetune_000296,Yb(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000296.cif,Yb(CO2)4,False,False,-0.2276657727356584,0.10933107061073145,0.20330193716306155,3.835293045214321e+25,7.1317558798656345e+25,3.805963847844579,2.093280116314519,1.859507421151205,26,3,12.153846153846153,0.7192307692307693,0.964376597715966,0.07692307692307693
finetune_000297,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000297.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000298,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000298.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000299,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/cif/finetune_000299.cif,CoHC4O3,False,False,-0.30168744698035965,0.20272234461597277,0.24081560498963828,3.3889723538711354e+25,4.025789210541387e+25,3.325674945771934,1.8291212201745637,1.1879085428191327,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
