sample_id,base_mof_id,mof_name,source,cif_path,formula,is_augmented,defect_fraction,n_removed,metal_substituted_to,functional_group,noise_sigma_A,augmentation_ops,open_metal_site,has_functional_group,pore_volume_cm3_g,void_fraction,gravimetric_surface_area_m2_g,volumetric_surface_area_m2_cm3,lcd_A,pld_A,density_g_cm3,nsites,nelements,mean_atomic_number,mean_atomic_radius_A,mean_electronegativity_diff,metal_fraction
finetune_000007_v03,finetune_000007,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000007_v03.cif,ZnHC4O3,True,0.0,0,Zn,,0.10814903145392174,"substitution,noise",False,False,0.19276892384325992,0.23849875153357314,3.2225779295708914e+25,3.987057652234633e+25,3.3096383529431552,1.8203010941187354,1.2372261398704287,54,4,8.777777777777779,0.688888888888889,0.6504229393248673,0.1111111111111111
finetune_000007_v04,finetune_000007,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000007_v04.cif,Mn5H5C20O17,True,0.13638434791157977,7,Mn,,0.13631701357112236,"noise,substitution,defect",False,False,0.33328255884149793,0.33501042345184084,5.57158797704766e+25,5.600473226016033e+25,3.9225333574708308,2.157393346608957,1.0051843835343472,47,4,8.212765957446809,0.6904255319148939,0.6822206387965699,0.10638297872340426
finetune_000007_v05,finetune_000007,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000007_v05.cif,NiHC4O3,True,0.0,0,Ni,,0.13869084381958113,"substitution,noise",False,False,0.20877834443344895,0.24762830795697666,3.4902123824203038e+25,4.139679280504727e+25,3.372388741022685,1.854813807562477,1.186082343113472,54,4,8.555555555555555,0.688888888888889,0.5748260606479145,0.1111111111111111
finetune_000007_v06,finetune_000007,CoHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000007_v06.cif,Ni6H5C23(NO6)3,True,0.06148793449859072,2,Ni,-NH2,0.09120126987108784,"defect,substitution,functional,noise",False,True,0.1895921449095805,0.23185095811266554,3.1694707301598224e+25,3.875924426341943e+25,3.263186781750143,1.7947527299625787,1.2228932703052593,55,5,8.654545454545454,0.6945454545454545,0.5538736317970011,0.10909090909090909
finetune_000008_v00,finetune_000008,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000008_v00.cif,Ho(CO2)4,False,0.0,0,,,0.0,none,False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000008_v01,finetune_000008,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000008_v01.cif,Ho2C9O16,True,0.0,0,,-CH3,0.06831482909350453,"functional,substitution,noise",False,True,0.12952345876697718,0.22218162834662825,2.108439506345835e+25,3.616769712991286e+25,4.534497269418265,2.4939734981800457,1.715377511237948,54,3,11.703703703703704,0.7185185185185188,0.9079035680560402,0.07407407407407407
finetune_000008_v02,finetune_000008,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000008_v02.cif,Ho2(CO2)7,True,0.172488443553357,8,,-CH3,0.09184372185952647,"functional,noise,defect",False,True,0.20752594390491919,0.3272477534457594,3.37819807227383e+25,5.327082045958115e+25,5.503176082407843,3.026746845324314,1.5769004457374851,46,3,12.521739130434783,0.7304347826086959,0.9079035680560402,0.08695652173913043
finetune_000008_v03,finetune_000008,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000008_v03.cif,Ho2C8O15,True,0.05407266049077934,2,,,0.09653516399887958,"defect,substitution,noise",False,False,0.1668842634104747,0.2747146908961938,2.7166150233457155e+25,4.4719258794747e+25,5.042152937007535,2.7731841153541446,1.6461389784877165,50,3,12.08,0.7240000000000001,0.9079035680560402,0.08
finetune_000008_v04,finetune_000008,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000008_v04.cif,Ho(CO2)4,True,0.0,0,,,0.04102406242641353,"substitution,noise",False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000008_v05,finetune_000008,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000008_v05.cif,Ho2C7O13,True,0.17376372056197012,8,,,0.12946546702515416,"defect,noise",False,False,0.22710859880173642,0.3491457040371634,3.6969730927731518e+25,5.683546462322951e+25,5.684318753614796,3.1263753144881377,1.5373513194978767,44,3,12.727272727272727,0.7363636363636364,0.9079035680560402,0.09090909090909091
finetune_000008_v06,finetune_000008,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000008_v06.cif,Ho(CO2)4,True,0.0,0,,,0.11582793959457255,"substitution,noise",False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000009_v00,finetune_000009,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000009_v00.cif,CuHC4O3,False,0.0,0,,,0.0,none,False,False,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000009_v01,finetune_000009,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000009_v01.cif,CuHC4O3,True,0.0,0,,,0.07773138702987298,noise,False,False,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000009_v02,finetune_000009,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000009_v02.cif,Cu6H6C23O16,True,0.13847408910822756,6,,-CH3,0.03730350998468415,"defect,functional,noise",False,True,0.1826552059481956,0.2304473226268755,3.3006618983749138e+25,4.16428698776189e+25,3.0099090600378764,1.6554499830208322,1.261652091603864,51,4,8.745098039215685,0.6921568627450982,0.577510822409416,0.11764705882352941
finetune_000009_v03,finetune_000009,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000009_v03.cif,CoHC4O3,True,0.0,0,Co,,0.12501299048462297,"substitution,noise",False,False,0.13968602411458594,0.17936534669415483,2.5241894154457186e+25,3.241212658839369e+25,2.6554419477843303,1.4604930712813817,1.2840607915579263,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000009_v04,finetune_000009,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000009_v04.cif,Ni2H2C7O5,True,0.13919315500087165,6,Ni,,0.07358858143774402,"defect,substitution,noise",False,False,0.23500577086715307,0.2742037415988212,4.246660202060889e+25,4.954985200606653e+25,3.2832520879610048,1.8057886483785528,1.1667957794697152,48,4,8.75,0.69375,0.5748260606479145,0.125
finetune_000009_v05,finetune_000009,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000009_v05.cif,CuHC4O3,True,0.0,0,,,0.1355595765815476,noise,False,False,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000009_v06,finetune_000009,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000009_v06.cif,Cu3H3C14O9,True,0.0,0,,-CH3,0.13018076113722749,"functional,noise",False,True,0.08726527070183297,0.12111978070376517,1.5769227740412955e+25,2.188689028780414e+25,2.182102157743548,1.2001561867589514,1.3879494067875628,58,4,8.482758620689655,0.6896551724137931,0.577510822409416,0.10344827586206896
finetune_000010_v00,finetune_000010,SmH9(C2O)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000010_v00.cif,SmH9(C2O)6,False,0.0,0,,,0.0,none,False,False,0.033113620854002664,0.05,8.2408418593811e+24,1.244328111340469e+25,1.8852289118300725,1.2,1.5099526632997664,56,4,6.821428571428571,0.5750000000000001,0.8128037893612454,0.03571428571428571
finetune_000010_v01,finetune_000010,SmH9(C2O)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000010_v01.cif,SmH9(C2O)6,True,0.0,0,,,0.11199356502536296,"substitution,noise",False,False,0.033113620854002664,0.05,8.2408418593811e+24,1.244328111340469e+25,1.8852289118300725,1.2,1.5099526632997664,56,4,6.821428571428571,0.5750000000000001,0.8128037893612454,0.03571428571428571
finetune_000010_v02,finetune_000010,SmH9(C2O)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000010_v02.cif,SmH9C12(NO3)2,True,0.0,0,,-NH2,0.046573171342184735,"substitution,functional,noise",False,True,0.030944091083271227,0.05,7.700920482958867e+24,1.244328111340469e+25,1.8852289118300725,1.2,1.6158173741619655,60,5,6.833333333333333,0.58,0.7790507043832257,0.03333333333333333
finetune_000010_v03,finetune_000010,SmH9(C2O)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000010_v03.cif,SmH9C12(NO3)2,True,0.0,0,,-NH2,0.14391203553237808,"substitution,defect,functional,noise",False,True,0.030944091083271227,0.05,7.700920482958867e+24,1.244328111340469e+25,1.8852289118300725,1.2,1.6158173741619655,60,5,6.833333333333333,0.58,0.7790507043832257,0.03333333333333333
finetune_000010_v04,finetune_000010,SmH9(C2O)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000010_v04.cif,SmH9(C2O)6,True,0.0,0,,,0.03320063995755124,"substitution,noise",False,False,0.033113620854002664,0.05,8.2408418593811e+24,1.244328111340469e+25,1.8852289118300725,1.2,1.5099526632997664,56,4,6.821428571428571,0.5750000000000001,0.8128037893612454,0.03571428571428571
finetune_000010_v05,finetune_000010,SmH9(C2O)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000010_v05.cif,SmH9(C7O3)2,True,0.0,0,,-CH3,0.06826487321075628,"functional,noise",False,True,0.031235723110334266,0.05,7.773497668847214e+24,1.244328111340469e+25,1.8852289118300725,1.2,1.6007313108579075,60,4,6.766666666666667,0.5833333333333336,0.8128037893612454,0.03333333333333333
finetune_000010_v06,finetune_000010,SmH9(C2O)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000010_v06.cif,Sm2H18C23O12,True,0.03006742891113831,1,,,0.14051438249708692,"defect,noise",False,False,0.03361891477644737,0.05,8.366592145818589e+24,1.2443281113404692e+25,1.8852289118300725,1.2,1.4872580014102312,55,4,6.836363636363636,0.5727272727272729,0.8128037893612454,0.03636363636363636
finetune_000011_v00,finetune_000011,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000011_v00.cif,LaC12(ClO)6,False,0.0,0,,,0.0,none,False,False,0.027855608691282376,0.05,5.564325439575443e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.7949706486093728,50,4,11.16,0.7979999999999999,0.9036142705823099,0.04
finetune_000011_v01,finetune_000011,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000011_v01.cif,La2C19(Cl3O4)3,True,0.1781095377725295,8,,,0.09260902734321882,"defect,substitution,noise",False,False,0.12142395097867115,0.1873059434915747,2.4255164799749243e+25,3.7415489207386216e+25,3.8461919925230115,2.1154055958876565,1.5425782309165357,42,4,11.357142857142858,0.7952380952380952,0.9036142705823099,0.047619047619047616
finetune_000011_v02,finetune_000011,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000011_v02.cif,LaC12(ClO)6,True,0.0,0,,,0.12385701087864871,"substitution,noise",False,False,0.027855608691282376,0.05,5.564325439575443e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.7949706486093728,50,4,11.16,0.7979999999999999,0.9036142705823099,0.04
finetune_000011_v03,finetune_000011,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000011_v03.cif,La2C24Cl10O11,True,0.06346684847814421,3,,,0.03362118634995395,"defect,noise",False,False,0.05186197610657091,0.08625497471310206,1.0359741773898434e+25,1.7229950183650255e+25,2.6100405596402005,1.4355223078021104,1.6631640594615438,47,4,10.97872340425532,0.7936170212765958,0.9036142705823099,0.0425531914893617
finetune_000011_v04,finetune_000011,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000011_v04.cif,La2C24Cl11O10,True,0.1390001937473025,6,,-CH3,0.07140161141601303,"defect,functional,noise",False,True,0.046782001129762364,0.0791864290759765,9.344986206747294e+24,1.5817965662135674e+25,2.5008092070220855,1.3754450638621472,1.692668700860654,47,4,11.170212765957446,0.8021276595744683,0.9036142705823099,0.0425531914893617
finetune_000011_v05,finetune_000011,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000011_v05.cif,La2C23N4(ClO)12,True,0.03134073370705698,1,,-NH2,0.03491949237624369,"functional,noise,defect",False,True,0.02685676336964369,0.05,5.364800076658695e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.8617284336099567,53,5,10.943396226415095,0.7886792452830187,0.8304793796356416,0.03773584905660377
finetune_000011_v06,finetune_000011,LaC12(ClO)6,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000011_v06.cif,LaC12(ClO)6,True,0.0,0,,,0.1173313975839065,noise,False,False,0.027855608691282376,0.05,5.564325439575443e+24,9.987800843348366e+24,1.9871936116040632,1.2,1.7949706486093728,50,4,11.16,0.7979999999999999,0.9036142705823099,0.04
finetune_000012_v00,finetune_000012,AlPC2O3F,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000012_v00.cif,AlPC2O3F,False,0.0,0,,,0.0,none,False,False,0.05086012839542326,0.07780803109458789,1.7197507043226284e+25,2.630949242529157e+25,1.5,1.2,1.5298433871352473,32,5,9.125,0.7437499999999999,0.853477591972982,0.125
finetune_000012_v01,finetune_000012,AlPC2O3F,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000012_v01.cif,AlPC2O3F,True,0.0,0,,,0.1331759666513533,"substitution,noise",False,False,0.05086012839542326,0.07780803109458789,1.7197507043226284e+25,2.630949242529157e+25,1.5,1.2,1.5298433871352473,32,5,9.125,0.7437499999999999,0.853477591972982,0.125
finetune_000012_v02,finetune_000012,AlPC2O3F,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000012_v02.cif,Al4P4C8N(O3F)4,True,0.0,0,,-NH2,0.03889783295592537,"substitution,defect,functional,noise",False,True,0.03429013502396884,0.05369159445201399,1.1594639203485574e+25,1.8154920226934584e+25,1.5,1.2,1.5658029463717045,33,6,9.06060606060606,0.7409090909090907,0.7863717667589265,0.12121212121212122
finetune_000012_v03,finetune_000012,AlPC2O3F,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000012_v03.cif,Al2P2C3(O3F)2,True,0.10482548907350381,2,,,0.1268853628534906,"defect,noise,substitution",False,False,0.09633936265132702,0.14144284871062784,3.2575554171924138e+25,4.782654829345459e+25,1.8575029983535056,1.2,1.4681729753863961,30,5,9.333333333333334,0.7466666666666667,0.853477591972982,0.13333333333333333
finetune_000012_v04,finetune_000012,AlPC2O3F,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000012_v04.cif,AlPC2O3F,True,0.05121861314312644,1,,-CH3,0.139444953460304,"defect,substitution,functional,noise",False,True,0.05086012839542333,0.077808031094588,1.7197507043226305e+25,2.63094924252916e+25,1.5,1.2,1.5298433871352473,32,5,9.125,0.74375,0.853477591972982,0.125
finetune_000012_v05,finetune_000012,AlPC2O3F,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000012_v05.cif,Al4P4C7N(O5F2)2,True,0.1102160333596227,3,,-NH2,0.0809374957717462,"noise,functional,defect",False,True,0.09016629524924542,0.13099511390170915,3.0488234035800334e+25,4.429382042526643e+25,1.78758447657209,1.2,1.4528168595549058,30,6,9.233333333333333,0.7516666666666666,0.7863717667589265,0.13333333333333333
finetune_000012_v06,finetune_000012,AlPC2O3F,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000012_v06.cif,AlPC2O3F,True,0.0,0,,,0.0451423531543815,"substitution,noise,defect",False,False,0.05086012839542326,0.07780803109458789,1.7197507043226284e+25,2.630949242529157e+25,1.5,1.2,1.5298433871352473,32,5,9.125,0.7437499999999999,0.853477591972982,0.125
finetune_000013_v00,finetune_000013,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000013_v00.cif,CuH8(C2N)4,False,0.0,0,,,0.0,none,False,False,0.05556521108350604,0.06374764214332951,3.752883638938055e+25,4.305526399621553e+25,1.7305181678393637,1.2,1.1472581656807983,21,4,5.380952380952381,0.55,0.4242861652234256,0.047619047619047616
finetune_000013_v01,finetune_000013,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000013_v01.cif,CuH8C8N5,True,0.0,0,,-NH2,0.051357934718914026,"functional,noise",False,True,0.04101435775843585,0.05,2.770116574593129e+25,3.3770083526705606e+25,1.5326009917783558,1.2,1.2190852845846645,22,4,5.454545454545454,0.5545454545454546,0.4242861652234256,0.045454545454545456
finetune_000013_v02,finetune_000013,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000013_v02.cif,CuH8C9N4,True,0.0,0,,-CH3,0.048415405605083055,"functional,noise",False,True,0.041361635356613975,0.05,2.7935717615879872e+25,3.3770083526705606e+25,1.5326009917783558,1.2,1.2088496880964041,22,4,5.409090909090909,0.5568181818181818,0.4242861652234256,0.045454545454545456
finetune_000013_v03,finetune_000013,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000013_v03.cif,CuH7(C2N)4,True,0.1346854586015711,2,,-CH3,0.06659066406873745,"functional,defect,noise",False,True,0.07089212654612424,0.08096514588729664,4.788066069696799e+25,5.468399478731826e+25,1.9502628651885967,1.2,1.142089394576401,20,4,5.6,0.5650000000000001,0.4242861652234256,0.05
finetune_000013_v04,finetune_000013,CuH8(C2N)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000013_v04.cif,CuH8C8N5,True,0.0,0,,-NH2,0.0699102970003269,"functional,noise",False,True,0.04101435775843585,0.05,2.770116574593129e+25,3.3770083526705606e+25,1.5326009917783558,1.2,1.2190852845846645,22,4,5.454545454545454,0.5545454545454546,0.4242861652234256,0.045454545454545456
